event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
,,,0.104454281,10830.62402,-3111.772461,-3375.737549,582.659729,-53.84588242,925.5708008,Site0006,10/18/2005 23:07:40.5540
,,,0.104584524,10805.75391,-2516.692627,-3611.542725,575.2843018,-40.38441086,750.4959106,Site0006,10/18/2005 23:07:40.5540
,,,0.104714766,10756.01563,-1896.817505,-3785.293945,567.9088745,-31.81801987,569.2994995,Site0006,10/18/2005 23:07:40.5540
,,,0.104845008,10706.27637,-1239.75,-3959.045166,561.7626343,-29.37047958,393.0003052,Site0006,10/18/2005 23:07:40.5540
,,,0.10497525,10644.10352,-607.477478,-4170.028809,555.6164551,-28.14671135,226.4954987,Site0006,10/18/2005 23:07:40.5540
,,,0.105105493,10544.62598,-12.39750004,-4356.190918,549.4702759,-29.37047958,82.02809906,Site0006,10/18/2005 23:07:40.5540
,,,0.105235735,10407.84375,458.707489,-4567.174316,544.5532837,-31.81801987,-36.72900009,Site0006,10/18/2005 23:07:40.5540
,,,0.105365977,10208.88867,880.2224731,-4765.74707,537.1778564,-31.81801987,-132.2243958,Site0006,10/18/2005 23:07:40.5540
,,,0.105496219,9997.499023,1289.339966,-5001.552246,528.5731812,-30.59424973,-211.8039093,Site0006,10/18/2005 23:07:40.5540
,,,0.105626462,9736.370117,1648.867554,-5200.125,518.7392578,-20.8040905,-281.5890198,Site0006,10/18/2005 23:07:40.5540
,,,0.105756704,9537.415039,1995.997559,-5460.751953,503.9883728,-4.89508009,-347.7012024,Site0006,10/18/2005 23:07:40.5540
,,,0.105886946,9313.589844,2318.33252,-5634.503418,485.5497742,20.8040905,-413.8134155,Site0006,10/18/2005 23:07:40.5540
,,,0.106017188,9064.896484,2690.257568,-5771.021973,464.65271,50.17457199,-481.1499023,Site0006,10/18/2005 23:07:40.5540
,,,0.106147431,8841.071289,3049.784912,-5870.308594,437.6094055,85.66390228,-552.1593018,Site0006,10/18/2005 23:07:40.5540
,,,0.106277673,8592.37793,3458.902588,-5944.772949,408.107666,127.2720795,-624.3930054,Site0006,10/18/2005 23:07:40.5540
,,,0.106407915,8356.118164,3880.41748,-6019.237793,371.2304688,171.3278046,-703.9725342,Site0006,10/18/2005 23:07:40.5540
,,,0.106538157,8057.685547,4277.137695,-6180.578613,334.3532715,219.0548401,-786.0006104,Site0006,10/18/2005 23:07:40.5540
,,,0.1066684,7709.51416,4611.870117,-6155.756836,296.2468262,269.2294006,-871.7015991,Site0006,10/18/2005 23:07:40.5540
,,,0.106798642,7373.777344,5020.987305,-6180.578613,255.6819153,319.4039612,-961.0755005,Site0006,10/18/2005 23:07:40.5540
,,,0.106928884,6950.99707,5479.694824,-6230.22168,213.8877563,368.3547668,-1051.673706,Site0006,10/18/2005 23:07:40.5540
,,,0.107059126,6528.217285,5888.8125,-6255.042969,170.8643494,417.3055725,-1144.720581,Site0006,10/18/2005 23:07:40.5540
,,,0.107189369,6055.69873,6297.930176,-6255.042969,129.0701904,466.2563782,-1240.215942,Site0006,10/18/2005 23:07:40.5540
,,,0.107319611,5570.745605,6694.649902,-6205.399902,88.50527954,510.3121033,-1333.262695,Site0006,10/18/2005 23:07:40.5540
,,,0.107449853,5110.661621,7128.5625,-6168.16748,51.62807846,549.4727173,-1427.533813,Site0006,10/18/2005 23:07:40.5540
,,,0.107580095,4600.838867,7537.680176,-6093.702637,17.20935822,583.7382813,-1519.356323,Site0006,10/18/2005 23:07:40.5540
,,,0.107710338,4028.842773,7934.399902,-5994.416504,-15.98011971,608.2136841,-1609.95459,Site0006,10/18/2005 23:07:40.5540
,,,0.10784058,3456.84668,8355.915039,-5919.95166,-45.48187637,632.6890869,-1694.431274,Site0006,10/18/2005 23:07:40.5540
,,,0.107970822,2922.154541,8715.442383,-5882.719238,-74.98363495,651.0456543,-1777.683594,Site0006,10/18/2005 23:07:40.5540
,,,0.108101064,2337.723633,9037.777344,-5758.611328,-94.651474,663.2833252,-1863.384644,Site0006,10/18/2005 23:07:40.5540
,,,0.108231306,1753.292725,9322.919922,-5659.324707,-113.0900726,669.4022217,-1939.29126,Site0006,10/18/2005 23:07:40.5540
,,,0.108361549,1156.427124,9608.0625,-5522.806152,-126.6117172,669.4022217,-2012.749268,Site0006,10/18/2005 23:07:40.5540
,,,0.108491791,584.4309082,9843.615234,-5386.287109,-138.9041138,664.5071411,-2077.637207,Site0006,10/18/2005 23:07:40.5540
,,,0.108622033,0,10054.37207,-5262.179199,-148.7380371,658.3882446,-2141.300781,Site0006,10/18/2005 23:07:40.5540
,,,0.108752275,-571.9962158,10203.14258,-5100.838867,-156.1134796,649.8218994,-2200.067139,Site0006,10/18/2005 23:07:40.5540
,,,0.108882518,-1106.688354,10302.32227,-4927.087402,-162.2596741,640.0317383,-2256.38501,Site0006,10/18/2005 23:07:40.5540
,,,0.10901276,-1641.380371,10389.10547,-4728.514648,-167.1766357,630.2415771,-2306.581299,Site0006,10/18/2005 23:07:40.5540
,,,0.109143002,-2163.637695,10413.90039,-4554.763672,-170.8643494,619.2276611,-2351.880371,Site0006,10/18/2005 23:07:40.5540
,,,0.109273244,-2648.591064,10488.28516,-4368.601563,-177.0105591,610.6612549,-2393.506592,Site0006,10/18/2005 23:07:40.5540
,,,0.109403487,-3071.37085,10488.28516,-4145.207031,-183.1567535,600.8710938,-2430.235596,Site0006,10/18/2005 23:07:40.5540
,,,0.109533729,-3506.585449,10513.08008,-3896.991211,-190.532196,591.0809326,-2463.291748,Site0006,10/18/2005 23:07:40.5540
,,,0.109663971,-3916.93042,10513.08008,-3599.13208,-201.5953522,578.8432007,-2485.329102,Site0006,10/18/2005 23:07:40.5540
,,,0.109794213,-4314.84082,10513.08008,-3313.683594,-216.3462219,564.157959,-2503.693604,Site0006,10/18/2005 23:07:40.5540
,,,0.109924456,-4675.447266,10488.28516,-3040.645996,-233.5555878,549.4727173,-2513.488037,Site0006,10/18/2005 23:07:40.5540
,,,0.110054698,-5073.357422,10438.69531,-2755.19751,-254.4526672,532.3399658,-2515.936523,Site0006,10/18/2005 23:07:40.5540
,,,0.11018494,-5409.094727,10351.91211,-2494.570801,-275.3497314,512.7596436,-2513.488037,Site0006,10/18/2005 23:07:40.5540
,,,0.110315182,-5769.700684,10240.33496,-2171.889893,-297.4760742,491.9555359,-2506.14209,Site0006,10/18/2005 23:07:40.5540
,,,0.110445425,-6142.741699,10066.77051,-1861.619995,-320.8316345,466.2563782,-2490.226318,Site0006,10/18/2005 23:07:40.5540
,,,0.110575667,-6528.217285,9893.205078,-1538.939209,-345.4164124,440.5572205,-2466.9646,Site0006,10/18/2005 23:07:40.5540
,,,0.110705909,-6888.82373,9670.049805,-1253.490845,-371.2304688,414.8580322,-2437.581299,Site0006,10/18/2005 23:07:40.5540
,,,0.110836151,-7274.299316,9384.907227,-955.6315918,-394.5860291,389.1588745,-2404.525146,Site0006,10/18/2005 23:07:40.5540
,,,0.110966394,-7647.340332,9087.367188,-695.0048218,-416.7123413,362.2359314,-2366.572021,Site0006,10/18/2005 23:07:40.5540
,,,0.111096636,-8020.381348,8715.442383,-372.3240051,-436.380188,336.5367432,-2323.721436,Site0006,10/18/2005 23:07:40.5540
,,,0.111226878,-8393.422852,8355.915039,-99.28639984,-453.5895386,310.8375854,-2273.525146,Site0006,10/18/2005 23:07:40.5540
,,,0.11135712,-8766.463867,7983.990234,198.5727997,-469.5696716,285.1384277,-2219.656006,Site0006,10/18/2005 23:07:40.5540
,,,0.111487363,-9114.634766,7587.27002,496.4320068,-483.0913086,263.1105652,-2159.665283,Site0006,10/18/2005 23:07:40.5540
,,,0.111617605,-9400.632813,7165.754883,769.4696045,-490.4667358,241.0826874,-2097.22583,Site0006,10/18/2005 23:07:40.5540
,,,0.111747847,-9699.066406,6719.444824,1067.328857,-499.0714111,220.2786102,-2031.11377,Site0006,10/18/2005 23:07:40.5540
,,,0.111878089,-9972.629883,6248.339844,1352.777222,-501.5299072,201.9220581,-1961.328613,Site0006,10/18/2005 23:07:40.5540
,,,0.112008332,-10233.75781,5752.439941,1663.047241,-503.9883728,186.0130463,-1887.870605,Site0006,10/18/2005 23:07:40.5540
,,,0.112138574,-10432.71289,5206.950195,1936.084839,-503.9883728,174.999115,-1811.963989,Site0006,10/18/2005 23:07:40.5540
,,,0.112268816,-10619.2334,4661.459961,2221.533203,-501.5299072,168.8802643,-1737.281738,Site0006,10/18/2005 23:07:40.5540
,,,0.112399058,-10743.58105,4066.380127,2506.981689,-499.0714111,170.1040344,-1660.150879,Site0006,10/18/2005 23:07:40.5540
,,,0.112529301,-10793.31934,3508.492432,2817.251709,-496.6129456,173.7753448,-1579.347046,Site0006,10/18/2005 23:07:40.5540
,,,0.112659543,-10805.75391,2975.399902,3102.699951,-494.1544495,181.1179657,-1496.094604,Site0006,10/18/2005 23:07:40.5540
,,,0.112789785,-10793.31934,2516.692627,3363.326904,-495.3836975,189.6843567,-1409.169312,Site0006,10/18/2005 23:07:40.5540
,,,0.112920027,-10731.14648,2082.780029,3611.542725,-496.6129456,195.8032074,-1318.571167,Site0006,10/18/2005 23:07:40.5540
,,,0.11305027,-10644.10352,1723.252563,3822.526367,-496.6129456,199.4745178,-1223.075684,Site0006,10/18/2005 23:07:40.5540
,,,0.113180512,-10544.62598,1338.930054,4045.920898,-495.3836975,197.0269775,-1123.907471,Site0006,10/18/2005 23:07:40.5540
,,,0.113310754,-10432.71289,991.7999878,4281.726074,-495.3836975,186.0130463,-1017.393311,Site0006,10/18/2005 23:07:40.5540
,,,0.113440996,-10308.36621,632.272522,4492.709473,-489.2374878,168.8802643,-904.7576904,Site0006,10/18/2005 23:07:40.5540
,,,0.113571239,-10171.58496,260.3475037,4678.871582,-484.3205261,144.4048615,-786.0006104,Site0006,10/18/2005 23:07:40.5540
,,,0.113701481,-10009.93359,-136.3724976,4852.622559,-475.7158508,113.8106155,-664.7949219,Site0006,10/18/2005 23:07:40.5540
,,,0.113831723,-9835.847656,-557.8875122,5013.963379,-463.4234619,79.54505157,-542.3649292,Site0006,10/18/2005 23:07:40.5540
,,,0.113961965,-9649.327148,-1004.19751,5175.303711,-447.4433289,40.38441086,-416.2620239,Site0006,10/18/2005 23:07:40.5540
,,,0.114092208,-9475.241211,-1475.30249,5336.644043,-430.2339783,-3.671309948,-288.9348145,Site0006,10/18/2005 23:07:40.5540
,,,0.11422245,-9301.155273,-1934.01001,5460.751953,-409.3369141,-46.50326157,-155.4860992,Site0006,10/18/2005 23:07:40.5540
,,,0.114352692,-9077.331055,-2405.11499,5560.038574,-385.9813538,-95.45406342,-23.26169968,Site0006,10/18/2005 23:07:40.5540
,,,0.114482934,-8828.636719,-2851.425049,5659.324707,-360.1672974,-143.1810913,110.1870041,Site0006,10/18/2005 23:07:40.5540
,,,0.114613177,-8542.638672,-3322.530029,5758.611328,-331.8947754,-193.3556671,242.4114075,Site0006,10/18/2005 23:07:40.5540
,,,0.114743419,-8206.902344,-3768.840088,5982.005371,-302.3930359,-242.3064575,373.411499,Site0006,10/18/2005 23:07:40.5540
,,,0.114873661,-7808.991699,-4153.162598,5982.005371,-275.3497314,-292.4810486,505.6359253,Site0006,10/18/2005 23:07:40.5540
,,,0.115003903,-7473.254883,-4624.267578,6081.291992,-247.0772247,-338.9842834,636.6359863,Site0006,10/18/2005 23:07:40.5540
,,,0.115134146,-7062.909668,-5120.16748,6168.16748,-221.2631836,-383.0400085,762.7388916,Site0006,10/18/2005 23:07:40.5540
,,,0.115264388,-6540.652344,-5578.875,6205.399902,-197.9076233,-420.9768982,886.3932495,Site0006,10/18/2005 23:07:40.5540
,,,0.11539463,-5956.221191,-5975.595215,6255.042969,-180.6982727,-457.6900024,1007.598938,Site0006,10/18/2005 23:07:40.5540
,,,0.115524872,-5297.182129,-6359.91748,6304.686523,-169.6351166,-491.9555359,1131.253174,Site0006,10/18/2005 23:07:40.5540
,,,0.115655115,-4526.230957,-6694.649902,6317.097168,-170.8643494,-520.1022339,1253.683228,Site0006,10/18/2005 23:07:40.5540
,,,0.115785357,-3755.279297,-6967.39502,6341.918945,-186.8444672,-544.5776367,1377.337524,Site0006,10/18/2005 23:07:40.5540
,,,0.115915599,-2934.589111,-7215.345215,6329.507813,-216.3462219,-565.3817749,1498.543213,Site0006,10/18/2005 23:07:40.5540
,,,0.116045841,-2176.07251,-7488.089844,6329.507813,-255.6819153,-583.7382813,1616.07605,Site0006,10/18/2005 23:07:40.5540
,,,0.116176084,-1492.164063,-7847.617676,6279.864746,-303.6222534,-598.4235229,1732.384521,Site0006,10/18/2005 23:07:40.5540
,,,0.116306326,-957.4719238,-8182.350098,6192.989258,-354.0211182,-609.4375,1845.020142,Site0006,10/18/2005 23:07:40.5540
,,,0.116436568,-547.1268311,-8554.275391,6044.05957,-405.6491699,-614.3325806,1952.758545,Site0006,10/18/2005 23:07:40.5540
,,,0.11656681,-211.3898926,-8963.392578,5820.665039,-453.5895386,-615.5563354,2054.375488,Site0006,10/18/2005 23:07:40.5540
,,,0.116697052,87.04290009,-9397.304688,5560.038574,-490.4667358,-609.4375,2148.646484,Site0006,10/18/2005 23:07:40.5540
,,,0.116827295,323.3021851,-9756.833008,5311.822266,-523.656189,-599.6473389,2236.796143,Site0006,10/18/2005 23:07:40.5540
,,,0.116957537,621.7349854,-10091.56543,5051.195801,-544.5532837,-587.4096069,2320.048584,Site0006,10/18/2005 23:07:40.5540
,,,0.117087779,957.4719238,-10327.11719,4827.80127,-560.5333862,-573.9481201,2399.628174,Site0006,10/18/2005 23:07:40.5540
,,,0.117218021,1318.078247,-10451.09277,4654.049805,-570.3673096,-559.2628784,2471.861816,Site0006,10/18/2005 23:07:40.5540
,,,0.117348264,1728.42334,-10500.68262,4492.709473,-572.8258057,-547.0252075,2536.749756,Site0006,10/18/2005 23:07:40.5540
,,,0.117478506,2151.203125,-10500.68262,4331.369141,-569.1381226,-537.2350464,2594.291748,Site0006,10/18/2005 23:07:40.5540
,,,0.117608748,2499.374756,-10537.875,4207.26123,-558.0749512,-531.1162109,2640.815186,Site0006,10/18/2005 23:07:40.5540
,,,0.11773899,2772.937988,-10550.27246,4021.099121,-538.4071045,-524.9973145,2678.768555,Site0006,10/18/2005 23:07:40.5540
,,,0.117869233,3009.19751,-10599.8623,3785.293945,-510.1345825,-522.5498047,2705.703125,Site0006,10/18/2005 23:07:40.5540
,,,0.117999475,3208.152588,-10624.65723,3499.845703,-468.3404236,-518.878479,2722.843262,Site0006,10/18/2005 23:07:40.5540
,,,0.118129717,3369.803711,-10649.45215,3214.397217,-415.4830933,-513.9833984,2730.188965,Site0006,10/18/2005 23:07:40.5540
,,,0.118259959,3568.758789,-10624.65723,2941.359619,-349.1041565,-509.0883179,2726.516113,Site0006,10/18/2005 23:07:40.5540
,,,0.118390202,3817.452881,-10612.25977,2643.500488,-275.3497314,-501.745697,2713.048828,Site0006,10/18/2005 23:07:40.5540
,,,0.118520444,4041.277588,-10537.875,2382.873535,-195.4491577,-495.6268616,2693.459961,Site0006,10/18/2005 23:07:40.5540
,,,0.118650686,4339.710449,-10413.90039,2072.603516,-111.8608322,-484.612915,2665.30127,Site0006,10/18/2005 23:07:40.5540
,,,0.118780928,4675.447266,-10277.52734,1774.744385,-25.81403923,-469.9276733,2624.89917,Site0006,10/18/2005 23:07:40.5540
,,,0.118911171,5060.922852,-10128.75781,1452.063599,61.46199799,-455.2424622,2579.600098,Site0006,10/18/2005 23:07:40.5540
,,,0.119041413,5458.833496,-9942.794922,1179.026001,148.7380371,-433.2145996,2525.730957,Site0006,10/18/2005 23:07:40.5540
,,,0.119171655,5856.743652,-9694.844727,881.1668091,232.326355,-414.8580322,2468.188965,Site0006,10/18/2005 23:07:40.5540
,,,0.119301897,6279.523438,-9422.099609,608.1292114,309.7684631,-391.6064148,2405.749512,Site0006,10/18/2005 23:07:40.5540
,,,0.11943214,6752.041992,-9099.764648,310.269989,382.2936096,-370.8023071,2339.637451,Site0006,10/18/2005 23:07:40.5540
,,,0.119562382,7224.560547,-8740.237305,49.64319992,446.2141113,-343.879364,2267.403564,Site0006,10/18/2005 23:07:40.5540
,,,0.119692624,7746.817871,-8343.517578,-235.8052063,502.7591248,-316.9564209,2191.49707,Site0006,10/18/2005 23:07:40.5540
,,,0.119822866,8269.075195,-7934.399902,-533.6644287,550.6994629,-291.2572632,2111.91748,Site0006,10/18/2005 23:07:40.5540
,,,0.119953109,8754.029297,-7475.692383,-794.2911987,587.5767212,-264.3343201,2031.11377,Site0006,10/18/2005 23:07:40.5540
,,,0.120083351,9263.851563,-6992.189941,-1079.739624,612.161499,-239.8589172,1947.861328,Site0006,10/18/2005 23:07:40.5540
,,,0.120213593,9686.630859,-6508.6875,-1377.598755,626.9123535,-212.9359894,1860.936035,Site0006,10/18/2005 23:07:40.5540
,,,0.120343835,10096.97656,-6062.377441,-1663.047241,630.6000977,-187.2368164,1772.786499,Site0006,10/18/2005 23:07:40.5540
,,,0.120474078,10420.27832,-5554.080078,-1923.67395,628.1416016,-162.7614136,1682.188232,Site0006,10/18/2005 23:07:40.5540
,,,0.12060432,10681.40723,-5082.975098,-2209.122314,617.0784302,-139.5097809,1590.365723,Site0006,10/18/2005 23:07:40.5540
,,,0.120734562,10843.05859,-4624.267578,-2519.392334,602.3275757,-117.4819183,1494.870361,Site0006,10/18/2005 23:07:40.5540
,,,0.120864804,10867.92773,-4153.162598,-2854.483887,587.5767212,-94.23029327,1394.477783,Site0006,10/18/2005 23:07:40.5540
,,,0.120995047,10880.3623,-3657.262451,-3164.753906,570.3673096,-72.20243073,1289.187988,Site0006,10/18/2005 23:07:40.5540
,,,0.121125289,10867.92773,-3148.965088,-3437.791504,559.3041992,-51.39834213,1179.000977,Site0006,10/18/2005 23:07:40.5540
,,,0.121255531,10843.05859,-2553.88501,-3661.186035,547.0117798,-35.48933029,1066.365356,Site0006,10/18/2005 23:07:40.5540
,,,0.121385773,10805.75391,-1934.01001,-3822.526367,535.9486084,-24.47540092,948.8325195,Site0006,10/18/2005 23:07:40.5540
,,,0.121516016,10756.01563,-1276.942505,-3983.866699,527.3439331,-18.35655022,827.6268311,Site0006,10/18/2005 23:07:40.5540
,,,0.121646258,10706.27637,-657.0675049,-4170.028809,517.5100098,-15.90900993,702.74823,Site0006,10/18/2005 23:07:40.5540
,,,0.1217765,10581.92969,-61.98749924,-4343.779785,511.3638306,-14.68523979,572.9724121,Site0006,10/18/2005 23:07:40.5540
,,,0.121906742,10445.14844,421.5150146,-4554.763672,502.7591248,-14.68523979,444.4208984,Site0006,10/18/2005 23:07:40.5540
,,,0.122036985,10246.19238,855.4274902,-4740.925781,494.1544495,-13.4614706,314.6451111,Site0006,10/18/2005 23:07:40.5540
,,,0.122167227,10022.36816,1264.545044,-4964.319824,484.3205261,-9.790160179,189.76651,Site0006,10/18/2005 23:07:40.5540
,,,0.122297469,9773.673828,1648.867554,-5200.125,472.0281372,1.223770022,64.88790131,Site0006,10/18/2005 23:07:40.5540
,,,0.122427711,9537.415039,1995.997559,-5423.519531,458.5065002,18.35655022,-53.86920166,Site0006,10/18/2005 23:07:40.5540
,,,0.122557954,9288.720703,2330.72998,-5622.092285,440.0679016,41.608181,-170.1777039,Site0006,10/18/2005 23:07:40.5540
,,,0.122688196,9040.027344,2702.655029,-5746.200195,421.629303,72.20243073,-284.0375977,Site0006,10/18/2005 23:07:40.5540
,,,0.122818438,8791.333008,3074.580078,-5870.308594,397.0444946,106.4679947,-393.0003052,Site0006,10/18/2005 23:07:40.5540
,,,0.12294868,8530.204102,3496.094971,-5944.772949,370.0012207,146.8524017,-503.1873169,Site0006,10/18/2005 23:07:40.5540
,,,0.123078923,8269.075195,3917.610107,-6081.291992,339.2702332,188.4605865,-609.701416,Site0006,10/18/2005 23:07:40.5540
,,,0.123209165,7933.338379,4289.535156,-6180.578613,306.0807495,232.5163116,-713.7669067,Site0006,10/18/2005 23:07:40.5540
,,,0.123339407,7585.166992,4649.0625,-6180.578613,272.8912659,280.2433472,-821.5053101,Site0006,10/18/2005 23:07:40.5540
,,,0.123469649,7236.995605,5082.975098,-6205.399902,239.7017822,325.5228271,-928.0194092,Site0006,10/18/2005 23:07:40.5540
,,,0.123599892,6839.084961,5541.682617,-6242.632324,201.5953522,372.0260925,-1029.636353,Site0006,10/18/2005 23:07:40.5540
,,,0.123730134,6428.739746,5950.799805,-6267.454102,164.7181549,414.8580322,-1130.028931,Site0006,10/18/2005 23:07:40.5540
,,,0.123860376,5968.65625,6335.122559,-6292.275391,126.6117172,458.9137573,-1231.645874,Site0006,10/18/2005 23:07:40.5540
,,,0.123990618,5496.137207,6769.035156,-6230.22168,90.96375275,500.5219421,-1332.038452,Site0006,10/18/2005 23:07:40.5540
,,,0.124120861,5048.488281,7178.152344,-6192.989258,56.54503632,536.0112915,-1429.982422,Site0006,10/18/2005 23:07:40.5540
,,,0.124251103,4538.665527,7574.872559,-6093.702637,24.58479881,567.8292847,-1525.477783,Site0006,10/18/2005 23:07:40.5540
,,,0.124381345,4003.973389,7971.592285,-6019.237793,-6.146199703,591.0809326,-1617.300293,Site0006,10/18/2005 23:07:40.5540
,,,0.124511587,3431.977295,8368.3125,-5957.184082,-35.64795685,613.1087646,-1706.674194,Site0006,10/18/2005 23:07:40.5540
,,,0.12464183,2897.285156,8703.044922,-5882.719238,-62.6912384,631.465332,-1793.599487,Site0006,10/18/2005 23:07:40.5540
,,,0.124772072,2350.158203,9012.982422,-5795.84375,-84.81755829,642.479248,-1876.851929,Site0006,10/18/2005 23:07:40.5540
,,,0.124902314,1753.292725,9298.125,-5684.146484,-103.2561569,649.8218994,-1955.207153,Site0006,10/18/2005 23:07:40.5540
,,,0.125032556,1168.861816,9570.870117,-5560.038574,-118.0070343,649.8218994,-2028.665161,Site0006,10/18/2005 23:07:40.5540
,,,0.125162798,596.8656006,9806.422852,-5435.930176,-131.5286713,646.1505737,-2096.001709,Site0006,10/18/2005 23:07:40.5540
,,,0.125293041,12.43470001,10041.97461,-5287.000977,-142.5918274,641.2554932,-2159.665283,Site0006,10/18/2005 23:07:40.5540
,,,0.125423283,-547.1268311,10203.14258,-5125.660156,-152.4257507,632.6890869,-2219.656006,Site0006,10/18/2005 23:07:40.5540
,,,0.125553525,-1069.384155,10302.32227,-4951.90918,-158.5719452,625.3464966,-2275.973633,Site0006,10/18/2005 23:07:40.5540
,,,0.125683767,-1616.510986,10376.70801,-4765.74707,-165.9473877,614.3325806,-2327.394287,Site0006,10/18/2005 23:07:40.5540
,,,0.12581401,-2151.203125,10438.69531,-4567.174316,-172.0935974,602.0948486,-2371.469238,Site0006,10/18/2005 23:07:40.5540
,,,0.125944252,-2636.156494,10488.28516,-4381.012207,-178.2397919,593.5284424,-2414.31958,Site0006,10/18/2005 23:07:40.5540
,,,0.126074494,-3058.936279,10500.68262,-4145.207031,-185.6152344,582.5145264,-2451.048584,Site0006,10/18/2005 23:07:40.5540
,,,0.126204736,-3494.150635,10525.47754,-3896.991211,-194.2199097,572.7243652,-2482.880371,Site0006,10/18/2005 23:07:40.5540
,,,0.126334979,-3916.93042,10525.47754,-3623.953613,-204.053833,559.2628784,-2504.917969,Site0006,10/18/2005 23:07:40.5540
,,,0.126465221,-4314.84082,10513.08008,-3326.094482,-217.57547,545.8014526,-2522.058105,Site0006,10/18/2005 23:07:40.5540
,,,0.126595463,-4687.881836,10488.28516,-3053.056885,-234.7848358,528.6686401,-2531.852539,Site0006,10/18/2005 23:07:40.5540
,,,0.126725705,-5085.79248,10451.09277,-2767.608398,-254.4526672,511.5358582,-2534.301025,Site0006,10/18/2005 23:07:40.5540
,,,0.126855948,-5433.963867,10376.70801,-2494.570801,-275.3497314,491.9555359,-2533.07666,Site0006,10/18/2005 23:07:40.5540
,,,0.12698619,-5782.135742,10227.9375,-2184.300781,-296.2468262,468.7039185,-2523.282471,Site0006,10/18/2005 23:07:40.5540
,,,0.127116432,-6155.17627,10066.77051,-1874.030762,-318.3731384,444.2285156,-2508.59082,Site0006,10/18/2005 23:07:40.5540
,,,0.127246674,-6553.086914,9868.410156,-1538.939209,-341.7286987,418.5293579,-2486.553467,Site0006,10/18/2005 23:07:40.5540
,,,0.127376917,-6926.12793,9645.254883,-1265.901611,-367.5427551,394.0539551,-2458.394531,Site0006,10/18/2005 23:07:40.5540
,,,0.127507159,-7311.603516,9347.714844,-968.0424194,-390.8983154,368.3547668,-2425.338379,Site0006,10/18/2005 23:07:40.5540
,,,0.127637401,-7684.644531,9050.174805,-695.0048218,-410.5661316,343.879364,-2388.609375,Site0006,10/18/2005 23:07:40.5540
,,,0.127767643,-8057.685547,8678.25,-372.3240051,-429.0047302,319.4039612,-2345.758789,Site0006,10/18/2005 23:07:40.5540
,,,0.127897886,-8430.726563,8318.722656,-99.28639984,-444.9848633,292.4810486,-2296.786865,Site0006,10/18/2005 23:07:40.5540
,,,0.128028128,-8803.767578,7946.797363,186.1620026,-459.7357483,269.2294006,-2242.917725,Site0006,10/18/2005 23:07:40.5540
,,,0.12815837,-9139.504883,7550.077637,484.0212097,-470.7988892,248.4253082,-2185.375488,Site0006,10/18/2005 23:07:40.5540
,,,0.128288612,-9437.9375,7140.959961,757.0587769,-480.6328125,230.0687714,-2122.936279,Site0006,10/18/2005 23:07:40.5540
,,,0.128418855,-9723.935547,6694.649902,1054.917969,-488.0082703,209.264679,-2058.04834,Site0006,10/18/2005 23:07:40.5540
,,,0.128549097,-9985.064453,6211.147461,1365.187988,-490.4667358,190.9081268,-1988.263184,Site0006,10/18/2005 23:07:40.5540
,,,0.128679339,-10233.75781,5727.64502,1663.047241,-491.6959839,176.2228851,-1916.029541,Site0006,10/18/2005 23:07:40.5540
,,,0.128809581,-10445.14844,5182.154785,1936.084839,-491.6959839,166.432724,-1840.122925,Site0006,10/18/2005 23:07:40.5540
,,,0.128939824,-10644.10352,4649.0625,2209.122314,-490.4667358,162.7614136,-1765.440674,Site0006,10/18/2005 23:07:40.5540
,,,0.129070066,-10780.88477,4041.584961,2506.981689,-486.7790222,163.9851837,-1688.309692,Site0006,10/18/2005 23:07:40.5540
,,,0.129200308,-10843.05859,3458.902588,2804.84082,-481.8620605,168.8802643,-1608.730225,Site0006,10/18/2005 23:07:40.5540
,,,0.12933055,-10855.49316,2938.20752,3102.699951,-479.4035645,177.4466553,-1526.702148,Site0006,10/18/2005 23:07:40.5540
,,,0.129460793,-10843.05859,2491.897461,3350.916016,-478.1743469,183.565506,-1439.776855,Site0006,10/18/2005 23:07:40.5540
,,,0.129591035,-10768.4502,2057.985107,3599.13208,-478.1743469,190.9081268,-1349.178589,Site0006,10/18/2005 23:07:40.5540
,,,0.129721277,-10693.8418,1698.45752,3810.115479,-476.9450989,195.8032074,-1253.683228,Site0006,10/18/2005 23:07:40.5540
,,,0.129851519,-10581.92969,1326.532471,4045.920898,-475.7158508,194.5794373,-1154.514893,Site0006,10/18/2005 23:07:40.5540
,,,0.129981762,-10457.58301,1004.19751,4281.726074,-470.7988892,183.565506,-1049.225098,Site0006,10/18/2005 23:07:40.5540
,,,0.130112004,-10320.80078,619.875,4492.709473,-465.8819275,165.2089539,-935.3652344,Site0006,10/18/2005 23:07:40.5540
,,,0.130242246,-10196.4541,247.9499969,4678.871582,-460.9649658,139.5097809,-817.8323975,Site0006,10/18/2005 23:07:40.5540
,,,0.130372488,-10022.36816,-123.9749985,4852.622559,-451.131073,108.915535,-696.626709,Site0006,10/18/2005 23:07:40.5540
,,,0.130502731,-9848.282227,-545.4899902,5013.963379,-438.8386536,74.64997101,-572.9724121,Site0006,10/18/2005 23:07:40.5540
,,,0.130632973,-9661.761719,-1016.595032,5162.892578,-422.858551,35.48933029,-446.8695068,Site0006,10/18/2005 23:07:40.5540
